,.INX_Open,.INX_High,.INX_Low,.INX_Close,.INX_Volume
2015-12-29,2057.77,2057.77,2044.2,2056.5,367737617
2015-12-30,2060.54,2081.56,2060.54,2078.36,379027946
2015-12-31,2077.34,2077.34,2061.97,2063.36,334631815
2016-01-01,2060.59,2062.54,2043.62,2043.94,482596709
2016-01-05,2038.2,2038.2,1989.68,2012.66,802047817
2016-01-06,2013.78,2021.94,2004.17,2016.71,619260483
2016-01-07,2011.71,2011.71,1979.05,1990.26,734820348
2016-01-08,1985.32,1985.32,1938.83,1943.09,860517477
2016-01-09,1945.97,1960.4,1918.46,1922.03,800798104
2016-01-12,1926.12,1935.65,1901.1,1923.67,775646469
2016-01-13,1927.83,1947.38,1914.35,1938.68,759189614
2016-01-14,1940.34,1950.33,1886.41,1890.28,874559799
2016-01-15,1891.68,1934.47,1878.93,1921.84,920170292
2016-01-16,1916.68,1916.68,1857.83,1880.29,1194777018
2016-01-20,1888.66,1901.44,1864.6,1881.33,876359950
2016-01-21,1876.18,1876.18,1812.29,1859.33,1078020540
2016-01-22,1861.46,1889.85,1848.98,1868.99,853549340
2016-01-23,1877.4,1908.85,1877.4,1906.9,809129145
2016-01-26,1906.28,1906.28,1875.97,1877.08,760929014
2016-01-27,1878.79,1906.73,1878.79,1903.63,695372344
2016-01-28,1902.52,1916.99,1872.7,1882.95,801306427
2016-01-29,1885.22,1902.96,1873.65,1893.36,819522643
2016-01-30,1894.0,1940.24,1894.0,1940.24,1218318112
2016-02-02,1936.94,1947.2,1920.3,1939.38,713982290
2016-02-03,1935.26,1935.26,1897.29,1903.03,787871195
2016-02-04,1907.07,1918.01,1872.23,1912.53,893685485
2016-02-05,1911.67,1927.35,1900.52,1915.45,865491350
2016-02-06,1913.07,1913.07,1872.65,1880.02,865850519
2016-02-09,1873.25,1873.25,1828.46,1853.44,1012876097
2016-02-10,1848.46,1868.25,1834.94,1852.21,847322028
2016-02-11,1857.1,1881.6,1850.32,1851.86,764859731
2016-02-12,1847.0,1847.0,1810.1,1829.08,959112627
2016-02-13,1833.4,1864.78,1833.4,1864.78,803662030
2016-02-17,1871.44,1895.77,1871.44,1895.58,840902604
2016-02-18,1898.8,1930.68,1898.8,1926.82,818329068
2016-02-19,1927.57,1930.0,1915.09,1917.83,729857043
2016-02-20,1916.74,1918.78,1902.17,1917.78,862707598
2016-02-23,1924.44,1946.7,1924.44,1945.5,663507139
2016-02-24,1942.38,1942.38,1919.44,1921.27,626777121
2016-02-25,1917.56,1932.08,1891.0,1929.8,662276978
2016-02-26,1931.87,1951.83,1925.41,1951.7,590011627
2016-02-27,1954.95,1962.96,1945.78,1948.05,669963590
2016-03-01,1947.13,1958.27,1931.81,1932.23,849457348
2016-03-02,1937.09,1978.35,1937.09,1978.35,742673686
2016-03-03,1976.6,1986.51,1968.8,1986.45,680798205
2016-03-04,1985.6,1993.69,1977.37,1993.4,667791595
2016-03-05,1994.01,2009.13,1986.77,1999.99,782568214
2016-03-08,1996.11,2006.12,1989.38,2001.76,654437507
2016-03-09,1996.88,1996.88,1977.43,1979.26,699804901
2016-03-10,1981.44,1992.69,1979.84,1989.26,608078572
2016-03-11,1990.97,2005.08,1969.25,1989.57,665439405
2016-03-12,1994.71,2022.37,1994.71,2022.19,641695645
2016-03-15,2019.27,2024.57,2012.05,2019.64,546834613
2016-03-16,2015.27,2015.94,2005.23,2015.93,529503338
2016-03-17,2014.24,2032.02,2010.04,2027.22,617655202
2016-03-18,2026.9,2046.24,2022.16,2040.59,661715372
2016-03-19,2041.16,2052.36,2041.16,2049.56,1725070852
2016-03-22,2047.88,2053.91,2043.14,2051.6,535572723
2016-03-23,2048.64,2056.6,2040.57,2049.8,555480442
2016-03-24,2048.55,2048.55,2034.86,2036.71,542124620
2016-03-25,2032.48,2036.04,2022.49,2035.94,600124419
2016-03-29,2037.89,2042.67,2031.96,2037.05,460618605
2016-03-30,2035.75,2055.91,2028.31,2055.01,571874192
2016-03-31,2058.27,2072.21,2058.27,2063.95,511377524
2016-04-01,2063.77,2067.92,2057.46,2059.74,636409975
2016-04-02,2056.62,2075.07,2043.98,2072.78,655004232
2016-04-05,2073.19,2074.02,2062.57,2066.13,532702712
2016-04-06,2062.5,2062.5,2042.56,2045.17,666152013
2016-04-07,2045.56,2067.33,2043.09,2066.66,581169463
2016-04-08,2063.01,2063.01,2033.8,2041.91,618270929
2016-04-09,2045.54,2060.63,2041.69,2047.6,534851519
2016-04-12,2050.23,2062.93,2041.88,2041.99,586540507
2016-04-13,2043.72,2065.05,2039.74,2061.72,590852942
2016-04-14,2065.92,2083.18,2065.92,2082.42,630905563
2016-04-15,2082.89,2087.84,2078.13,2082.78,563092213
2016-04-16,2083.1,2083.22,2076.31,2080.73,693534579
2016-04-19,2078.83,2094.66,2073.65,2094.34,546617436
2016-04-20,2096.05,2104.05,2091.68,2100.8,589612525
2016-04-21,2101.52,2111.05,2096.32,2102.4,604537168
2016-04-22,2102.09,2103.78,2088.52,2091.48,650715329
2016-04-23,2091.49,2094.32,2081.2,2091.58,705980621
2016-04-26,2089.37,2089.37,2077.52,2087.79,544758655
2016-04-27,2089.84,2096.87,2085.8,2091.7,597068986
2016-04-28,2092.33,2099.89,2082.31,2095.15,672027528
2016-04-29,2090.93,2099.3,2071.62,2075.81,688929375
2016-04-30,2071.82,2073.85,2052.28,2065.3,887315141
2016-05-03,2067.17,2083.42,2066.11,2081.43,604116575
2016-05-04,2077.18,2077.18,2054.89,2063.37,635546372
2016-05-05,2060.3,2060.3,2045.55,2051.12,626663675
2016-05-06,2052.95,2060.23,2045.77,2050.63,596053041
2016-05-07,2047.77,2057.72,2039.45,2057.14,588428467
2016-05-10,2057.55,2064.15,2054.31,2058.69,557442351
2016-05-11,2062.63,2084.87,2062.63,2084.39,520400738
2016-05-12,2083.29,2083.29,2064.46,2064.46,580116705
2016-05-13,2067.17,2073.99,2053.13,2064.11,588223537
2016-05-14,2062.5,2066.79,2043.13,2046.61,567469923
2016-05-17,2046.53,2071.88,2046.53,2066.66,567323618
2016-05-18,2065.04,2065.69,2040.82,2047.21,686667647
2016-05-19,2044.38,2060.61,2034.49,2047.63,558013212
2016-05-20,2044.21,2044.21,2025.91,2040.04,589878104
2016-05-21,2041.88,2058.35,2041.88,2052.32,697826394
2016-05-24,2052.23,2055.58,2047.26,2048.04,524837779
2016-05-25,2052.65,2079.67,2052.65,2076.06,557575332
2016-05-26,2078.93,2094.73,2078.93,2090.54,561658615
2016-05-27,2091.44,2094.3,2087.08,2090.1,474127312
2016-05-28,2090.06,2099.06,2090.06,2099.06,508487137
2016-06-01,2100.13,2103.48,2088.66,2096.96,904459880
2016-06-02,2093.94,2100.97,2085.1,2099.33,556851611
2016-06-03,2097.71,2105.26,2088.59,2105.26,628062808
2016-06-04,2104.07,2104.07,2085.36,2099.13,568033907
2016-06-07,2100.83,2113.36,2100.83,2109.41,532939655
2016-06-08,2110.18,2119.22,2110.18,2112.13,536131780
2016-06-09,2112.71,2120.55,2112.71,2119.12,496867839
2016-06-10,2115.65,2117.64,2107.73,2115.48,482643892
2016-06-11,2109.57,2109.57,2089.96,2096.07,552199108
2016-06-14,2091.75,2098.12,2078.46,2079.06,564040789
2016-06-15,2076.65,2081.3,2064.1,2075.32,576788895
2016-06-16,2077.6,2085.65,2069.8,2071.5,575938354
2016-06-17,2066.36,2079.62,2050.37,2077.99,552019076
2016-06-18,2078.2,2078.2,2062.84,2071.22,1301351097
2016-06-21,2075.58,2100.66,2075.58,2083.25,598150842
2016-06-22,2085.19,2093.66,2083.02,2088.9,537088649
2016-06-23,2089.75,2099.71,2084.36,2085.45,519438852
2016-06-24,2092.8,2113.32,2092.8,2113.32,525308203
2016-06-25,2103.81,2103.81,2032.57,2037.41,1403897820
2016-06-28,2031.45,2031.45,1991.68,2000.54,882683687
2016-06-29,2006.67,2036.09,2006.67,2036.09,718967504
2016-06-30,2042.69,2073.13,2042.69,2070.77,691858050
2016-07-01,2073.17,2098.94,2070.0,2098.86,892556858
2016-07-02,2099.34,2108.71,2097.9,2102.95,551736343
2016-07-06,2095.05,2095.05,2080.86,2088.55,650706103
2016-07-07,2084.43,2100.72,2074.02,2099.73,649649070
2016-07-08,2100.42,2109.08,2089.39,2097.9,546432231
2016-07-09,2106.97,2131.71,2106.97,2129.9,597242128
2016-07-12,2131.72,2143.16,2131.72,2137.16,514370297
2016-07-13,2139.5,2155.4,2139.5,2152.14,599252738
2016-07-14,2153.81,2156.45,2146.21,2152.43,514541411
2016-07-15,2157.88,2168.99,2157.88,2163.75,530310298
2016-07-16,2165.13,2169.05,2155.79,2161.74,643101106
2016-07-19,2162.04,2168.35,2159.63,2166.89,478404253
2016-07-20,2163.79,2164.63,2159.01,2163.78,516605607
2016-07-21,2166.1,2175.63,2164.89,2173.02,500205767
2016-07-22,2172.91,2174.56,2159.75,2165.17,559292869
2016-07-23,2166.47,2175.11,2163.24,2175.03,525935607
2016-07-26,2173.71,2173.71,2161.95,2168.48,511374042
2016-07-27,2168.97,2173.54,2160.18,2169.18,537572545
2016-07-28,2169.81,2174.98,2159.07,2166.58,661630367
2016-07-29,2166.05,2172.85,2159.74,2170.06,564543919
2016-07-30,2168.83,2177.09,2163.49,2173.6,787086996
2016-08-02,2173.15,2178.29,2166.21,2170.84,543777140
2016-08-03,2169.94,2170.2,2147.58,2157.03,619382235
2016-08-04,2156.81,2163.79,2152.56,2163.79,542285389
2016-08-05,2163.51,2168.19,2159.07,2164.25,492388664
2016-08-06,2168.79,2182.87,2168.79,2182.87,569849800
2016-08-09,2183.76,2185.44,2177.85,2180.89,486958977
2016-08-10,2182.24,2187.66,2178.61,2181.74,427986401
2016-08-11,2182.81,2183.41,2172.0,2175.49,439573433
2016-08-12,2177.97,2188.45,2177.97,2185.79,464458711
2016-08-13,2183.74,2186.28,2179.42,2184.05,432156303
2016-08-16,2186.08,2193.81,2186.08,2190.15,441305055
2016-08-17,2186.24,2186.24,2178.14,2178.15,484439239
2016-08-18,2177.84,2183.08,2168.5,2182.22,499856353
2016-08-19,2181.9,2187.03,2180.46,2187.02,510514826
2016-08-20,2184.24,2185.0,2175.13,2183.87,580186480
2016-08-23,2181.58,2185.15,2175.96,2182.64,463033593
2016-08-24,2187.81,2193.42,2186.8,2186.9,466736625
2016-08-25,2185.09,2186.66,2171.25,2175.44,472264903
2016-08-26,2173.29,2179.0,2169.74,2172.47,459398340
2016-08-27,2175.1,2187.94,2160.39,2169.04,494425690
2016-08-30,2170.19,2183.48,2170.19,2180.38,434407871
2016-08-31,2179.45,2182.27,2170.41,2176.12,470170318
2016-09-01,2173.56,2173.79,2161.35,2170.95,659162199
2016-09-02,2171.33,2173.56,2157.09,2170.86,507264056
2016-09-03,2177.49,2184.87,2173.59,2179.98,491982133
2016-09-07,2181.61,2186.57,2175.1,2186.48,569188047
2016-09-08,2185.17,2187.87,2179.07,2186.16,511720244
2016-09-09,2182.76,2184.94,2177.49,2181.3,530082582
2016-09-10,2169.08,2169.08,2127.81,2127.81,733227083
2016-09-13,2120.86,2163.3,2119.12,2159.04,678673914
2016-09-14,2150.47,2150.47,2120.27,2127.02,671922252
2016-09-15,2127.86,2141.33,2119.9,2125.77,613057415
2016-09-16,2125.36,2151.31,2122.36,2147.26,582039878
2016-09-17,2146.48,2146.48,2131.2,2139.16,1474359736
2016-09-20,2143.99,2153.61,2135.91,2139.12,513135966
2016-09-21,2145.94,2150.8,2139.17,2139.76,484990399
2016-09-22,2144.58,2165.11,2139.57,2163.12,584045429
2016-09-23,2170.94,2179.99,2170.94,2177.18,521694980
2016-09-24,2173.29,2173.75,2163.97,2164.69,520708916
2016-09-27,2158.54,2158.54,2145.04,2146.1,517726610
2016-09-28,2146.04,2161.13,2141.55,2159.93,534092546
2016-09-29,2161.85,2172.4,2151.79,2171.37,558057164
2016-09-30,2168.9,2172.67,2145.2,2151.13,616762353
2016-10-01,2156.51,2175.3,2156.51,2168.27,809085274
2016-10-04,2164.33,2164.41,2154.77,2161.2,514417686
2016-10-05,2163.37,2165.46,2144.01,2150.49,562930985
2016-10-06,2155.15,2163.95,2155.15,2159.73,599657716
2016-10-07,2158.22,2162.93,2150.28,2160.77,517703265
2016-10-08,2164.19,2165.86,2144.85,2153.74,620211022
2016-10-11,2160.39,2169.6,2160.39,2163.66,452832485
2016-10-12,2161.35,2161.56,2128.84,2136.73,576873524
2016-10-13,2137.67,2145.36,2132.77,2139.18,458983794
2016-10-14,2130.26,2138.19,2114.72,2132.55,561305794
2016-10-15,2139.68,2149.19,2132.98,2132.98,548993154
2016-10-18,2132.95,2135.61,2124.43,2126.5,479259921
2016-10-19,2138.31,2144.38,2135.49,2139.6,475279452
2016-10-20,2140.81,2148.44,2138.15,2144.29,544371390
2016-10-21,2142.51,2147.18,2133.44,2141.34,571361511
2016-10-22,2139.43,2142.63,2130.09,2141.16,654860857
2016-10-25,2148.5,2154.79,2146.91,2151.33,523564705
2016-10-26,2149.72,2151.44,2141.93,2143.16,530792143
2016-10-27,2136.97,2145.73,2131.59,2139.43,562087522
2016-10-28,2144.06,2147.13,2132.52,2133.04,614708800
2016-10-29,2132.23,2140.72,2119.36,2126.41,641367743
2016-11-01,2129.78,2133.25,2125.53,2126.15,673263488
2016-11-02,2128.68,2131.45,2097.85,2111.72,712604519
2016-11-03,2109.43,2111.76,2094.0,2097.94,641501340
2016-11-04,2098.8,2102.56,2085.23,2088.66,593008290
2016-11-05,2083.79,2099.07,2083.79,2085.18,624672107
2016-11-08,2100.59,2132.0,2100.59,2131.52,608621001
2016-11-09,2129.92,2146.87,2123.56,2139.56,556634318
2016-11-10,2131.56,2170.1,2125.35,2163.26,992770441
2016-11-11,2167.49,2182.3,2151.17,2167.48,997868105
2016-11-12,2162.71,2165.92,2152.49,2164.45,734601661
2016-11-15,2165.64,2171.36,2156.08,2164.2,798242148
2016-11-16,2168.29,2180.84,2166.38,2180.39,683976715
2016-11-17,2177.53,2179.22,2172.2,2176.94,569327906
2016-11-18,2178.61,2188.06,2176.65,2187.12,568950287
2016-11-19,2186.85,2189.89,2180.38,2181.9,670518317
2016-11-22,2186.43,2198.7,2186.43,2198.18,571010736
2016-11-23,2201.56,2204.8,2194.51,2202.94,593601222
2016-11-24,2198.55,2204.72,2194.51,2204.72,523778550
2016-11-26,2206.27,2213.35,2206.27,2213.35,261974388
2016-11-29,2210.21,2211.14,2200.36,2201.72,562045555
2016-11-30,2200.76,2210.46,2198.15,2204.66,578283446
2016-12-01,2204.97,2214.1,2198.81,2198.81,1055352593
2016-12-02,2200.17,2202.6,2187.44,2191.08,742047822
2016-12-03,2191.12,2197.95,2188.37,2191.95,587431425
2016-12-06,2200.65,2209.42,2199.97,2204.71,2353018266
2016-12-07,2207.26,2212.78,2202.21,2212.23,2170130802
2016-12-08,2210.72,2241.63,2208.93,2241.35,2734847977
2016-12-09,2241.13,2251.69,2237.57,2246.19,2436820226
2016-12-10,2249.73,2259.8,2249.23,2259.53,2200678359
2016-12-13,2258.83,2264.03,2252.37,2256.96,2358393107
2016-12-14,2263.32,2277.53,2263.32,2271.72,2311255270
2016-12-15,2268.35,2276.2,2248.44,2253.28,2660459785
2016-12-16,2253.77,2272.12,2253.77,2262.03,2428153807
2016-12-17,2266.81,2268.05,2254.24,2258.07,3710588961
2016-12-20,2259.24,2267.47,2258.21,2262.53,1855781424
2016-12-21,2266.5,2272.56,2266.14,2270.76,1797798599
2016-12-22,2270.54,2271.23,2265.15,2265.18,1585087533
2016-12-23,2262.93,2263.18,2256.08,2260.96,1713661488
2016-12-24,2260.25,2263.79,2258.84,2263.79,1082067041
2016-12-28,2266.23,2273.82,2266.15,2268.88,1090974756
2016-12-29,2270.23,2271.31,2249.11,2249.92,1343528461
2016-12-30,2249.5,2254.51,2244.56,2249.26,1264830314
2016-12-31,2251.61,2253.58,2233.62,2238.83,1580595290
2017-01-04,2251.57,2263.88,2245.13,2257.83,2318947704
2017-01-05,2261.6,2272.82,2261.6,2270.75,2097360283
2017-01-06,2268.18,2271.5,2260.45,2269.0,2187189991
2017-01-07,2271.14,2282.1,2264.06,2276.98,1957181141
2017-01-10,2273.59,2275.49,2268.9,2268.9,1914652521
2017-01-11,2269.72,2279.27,2265.27,2268.9,2138024556
2017-01-12,2268.6,2275.32,2260.83,2275.32,2118289876
2017-01-13,2271.14,2271.78,2254.25,2270.44,1937385140
2017-01-14,2272.74,2278.68,2271.51,2274.64,1780997918
2017-01-18,2269.14,2272.08,2262.81,2267.89,2212200212
2017-01-19,2269.14,2272.01,2263.35,2271.89,1998643920
2017-01-20,2271.9,2274.33,2258.41,2263.69,2041282775
2017-01-21,2269.96,2276.96,2265.01,2271.31,2311814026
2017-01-24,2267.78,2271.78,2257.02,2265.2,1990552394
2017-01-25,2267.88,2284.63,2266.68,2280.07,2229227176
2017-01-26,2288.88,2299.55,2288.88,2298.37,2461512021
2017-01-27,2298.63,2300.99,2294.08,2296.68,2333681818
2017-01-28,2299.02,2299.02,2291.62,2294.69,1999261103
2017-01-31,2286.01,2286.01,2268.04,2280.9,2108083825
2017-02-01,2274.02,2279.09,2267.21,2278.87,2555320206
2017-02-02,2285.59,2289.14,2272.44,2279.55,2478979663
2017-02-03,2276.69,2283.97,2271.65,2280.85,2321960100
2017-02-04,2288.54,2298.31,2287.88,2297.42,2208634271
2017-02-07,2294.28,2296.18,2288.57,2292.56,1902540482
2017-02-08,2295.87,2299.4,2290.16,2293.08,2079166228
2017-02-09,2289.55,2295.91,2285.38,2294.67,2113479926
2017-02-10,2296.7,2311.08,2296.61,2307.87,2118564108
2017-02-11,2312.27,2319.23,2311.1,2316.1,2067124621
2017-02-14,2321.72,2331.58,2321.42,2328.25,1958736592
2017-02-15,2326.12,2337.58,2322.17,2337.58,2161361274
2017-02-16,2335.58,2351.3,2334.81,2349.25,2251620057
2017-02-17,2349.64,2351.31,2338.87,2347.22,2086044777
2017-02-18,2343.01,2351.16,2339.58,2351.16,2119431713
2017-02-22,2354.91,2366.71,2354.91,2365.38,2108632113
2017-02-23,2361.11,2365.13,2358.34,2362.82,1953850309
2017-02-24,2367.5,2368.26,2355.09,2363.81,2200797996
2017-02-25,2355.73,2367.34,2352.87,2367.34,2190395580
2017-02-28,2365.23,2371.54,2361.87,2369.75,1881303612
2017-03-01,2366.08,2367.79,2358.96,2363.64,2538169006
2017-03-02,2380.13,2400.98,2380.13,2395.96,2575918105
2017-03-03,2394.75,2394.75,2380.17,2381.92,2120547995
2017-03-04,2380.92,2383.89,2375.39,2383.12,1832913368
2017-03-07,2375.23,2378.8,2367.98,2375.31,1888989012
2017-03-08,2370.74,2375.12,2365.51,2368.39,1912963515
2017-03-09,2369.81,2373.09,2361.01,2362.98,2085506267
2017-03-10,2363.49,2369.08,2354.54,2364.87,2019165372
2017-03-11,2372.52,2376.86,2363.04,2372.6,2017929799
2017-03-14,2371.56,2374.42,2368.52,2373.47,1822264173
2017-03-15,2368.55,2368.55,2358.18,2365.45,1685090225
2017-03-16,2370.34,2390.01,2368.94,2385.26,2124877753
2017-03-17,2387.71,2388.1,2377.18,2381.38,1878039166
2017-03-18,2383.71,2385.71,2377.64,2378.25,3398204726
2017-03-21,2378.24,2379.55,2369.66,2373.47,1822463497
2017-03-22,2379.32,2381.93,2341.9,2344.02,2637087666
2017-03-23,2343.0,2351.81,2336.45,2348.45,2138554725
2017-03-24,2345.97,2358.92,2342.13,2345.96,1918716637
2017-03-25,2350.42,2356.22,2335.74,2343.98,1920253678
2017-03-28,2329.11,2344.9,2322.25,2341.59,1931759835
2017-03-29,2339.79,2363.78,2337.63,2358.57,1951313548
2017-03-30,2356.54,2363.36,2352.94,2361.13,1734142857
2017-03-31,2361.31,2370.42,2358.58,2368.06,1848896263
2017-04-01,2364.82,2370.35,2362.6,2362.72,1997043936
2017-04-04,2362.34,2365.87,2344.73,2358.84,2182258164
2017-04-05,2354.76,2360.53,2350.72,2360.16,1820405464
2017-04-06,2366.59,2378.36,2350.52,2352.95,2104797919
2017-04-07,2353.79,2364.16,2348.9,2357.49,1936973655
2017-04-08,2356.59,2363.76,2350.74,2355.54,1730732345
2017-04-11,2357.16,2366.37,2351.5,2357.16,1620328913
2017-04-12,2353.92,2355.22,2337.25,2353.78,1817529614
2017-04-13,2352.15,2352.72,2341.18,2344.93,1897910285
2017-04-14,2341.98,2348.26,2328.95,2328.95,1764747362
2017-04-18,2332.62,2349.14,2332.51,2349.01,1626263722
2017-04-19,2342.53,2348.35,2334.54,2342.19,1903470745
2017-04-20,2346.79,2352.63,2335.05,2338.17,1946832750
2017-04-21,2342.69,2361.37,2340.91,2355.84,2089716231
2017-04-22,2354.74,2356.18,2344.51,2348.69,2071759000
2017-04-25,2370.33,2376.98,2369.19,2374.15,2248662130
2017-04-26,2381.51,2392.48,2381.15,2388.61,2304916837
2017-04-27,2388.98,2398.16,2386.76,2387.45,2223615893
2017-04-28,2389.7,2392.1,2382.68,2388.77,2205559179
2017-04-29,2393.68,2393.68,2382.36,2384.2,2239464723
2017-05-02,2388.5,2394.49,2384.83,2388.33,1893003482
2017-05-03,2391.05,2392.93,2385.82,2391.17,2371688652
2017-05-04,2386.5,2389.82,2379.75,2388.13,2270224276
2017-05-05,2389.79,2391.43,2380.35,2389.52,2236620277
2017-05-06,2392.37,2399.29,2389.38,2399.29,1823789877
2017-05-09,2399.94,2401.36,2393.92,2399.38,1845375125
2017-05-10,2401.58,2403.87,2392.44,2396.92,1855962757
2017-05-11,2396.79,2399.74,2392.79,2399.63,1985193441
2017-05-12,2394.84,2395.72,2381.74,2394.44,2024699568
2017-05-13,2392.44,2392.44,2387.19,2390.9,1786639028
2017-05-16,2393.98,2404.05,2393.94,2402.32,1896371278
2017-05-17,2404.55,2405.77,2396.05,2400.67,2039120191
2017-05-18,2382.95,2384.87,2356.21,2357.03,2717638993
2017-05-19,2354.69,2375.74,2352.72,2365.72,2308543266
2017-05-20,2371.37,2389.06,2370.43,2381.73,2249727653
2017-05-23,2387.21,2395.46,2386.92,2394.02,1858438550
2017-05-24,2397.04,2400.85,2393.88,2398.42,1770956038
2017-05-25,2401.41,2405.58,2397.99,2404.39,1797590258
2017-05-26,2409.54,2418.71,2408.01,2415.07,2010590494
2017-05-27,2414.5,2416.68,2412.2,2415.82,1524512471
2017-05-31,2411.67,2415.26,2409.43,2412.91,1776698945
2017-06-01,2415.63,2415.99,2403.59,2411.8,2610801638
2017-06-02,2415.65,2430.06,2413.54,2430.06,2156064796
2017-06-03,2431.28,2440.23,2427.71,2439.07,2017388178
2017-06-06,2437.83,2439.55,2434.32,2436.1,1742362529
2017-06-07,2431.92,2436.21,2428.12,2429.33,1972388344
2017-06-08,2432.03,2435.28,2424.75,2433.14,2087405916
2017-06-09,2434.27,2439.27,2427.94,2433.79,2247662987
2017-06-10,2436.39,2446.2,2415.7,2431.77,2624857734
2017-06-13,2425.88,2430.38,2419.97,2429.39,2715835496
2017-06-14,2434.15,2441.49,2431.28,2440.35,2078679924
2017-06-15,2443.75,2443.75,2428.34,2437.92,2077560864
2017-06-16,2424.14,2433.95,2418.53,2432.46,2056413023
2017-06-17,2431.24,2433.15,2422.88,2433.15,3474905593
2017-06-20,2442.55,2453.82,2441.79,2453.46,1881642580
2017-06-21,2450.66,2450.66,2436.6,2437.03,1981272777
2017-06-22,2439.31,2442.23,2430.74,2435.61,2194972916
2017-06-23,2437.4,2441.62,2433.27,2434.5,1975028145
2017-06-24,2434.65,2441.4,2431.11,2438.3,2954290817
2017-06-27,2443.32,2450.42,2437.03,2439.07,1807411392
2017-06-28,2436.34,2440.15,2419.38,2419.38,2029472171
2017-06-29,2428.7,2442.97,2428.02,2440.69,1978838398
2017-06-30,2442.38,2442.73,2405.7,2419.7,2437153407
2017-07-01,2429.2,2432.71,2421.65,2423.41,2068473232
2017-07-04,2431.39,2439.17,2428.69,2429.01,1196618815
2017-07-06,2430.78,2434.9,2422.05,2432.54,2001771783
2017-07-07,2423.44,2424.28,2407.7,2409.75,2021300572
2017-07-08,2413.52,2426.92,2413.52,2425.18,1668167766
2017-07-11,2424.51,2432.0,2422.27,2427.43,1767990685
2017-07-12,2427.35,2429.3,2412.79,2425.53,1732498090
2017-07-13,2435.75,2445.76,2435.75,2443.25,1856436041
2017-07-14,2444.99,2449.32,2441.69,2447.83,1845640421
2017-07-15,2449.16,2463.54,2446.69,2459.27,1667639471
2017-07-18,2459.5,2462.82,2457.16,2459.14,1655943312
2017-07-19,2455.88,2460.92,2450.34,2460.61,1750952401
2017-07-20,2463.85,2473.83,2463.85,2473.83,1849694295
2017-07-21,2475.56,2477.62,2468.43,2473.45,1993809051
2017-07-22,2467.4,2472.54,2465.06,2472.54,1946504700
2017-07-25,2472.04,2473.1,2466.32,2469.91,1943950654
2017-07-26,2477.88,2481.24,2474.91,2477.13,2373901996
2017-07-27,2479.97,2481.69,2474.94,2477.83,2261843215
2017-07-28,2482.76,2484.04,2459.93,2475.42,2677231030
2017-07-29,2469.12,2473.53,2464.66,2472.1,2043353625
2017-08-01,0.0,0.0,0.0,2470.3,2189633778
2017-08-02,2477.1,2478.51,2471.14,2476.35,2076284140
2017-08-03,2480.38,2480.38,2466.48,2477.57,2125483668
2017-08-04,2476.03,2476.03,2468.85,2472.16,2039487376
2017-08-05,2476.88,2480.0,2472.08,2476.83,1869113813
2017-08-08,2477.14,2480.95,2475.88,2480.91,1639568452
2017-08-09,2478.35,2490.87,2470.32,2474.92,1826290700
2017-08-10,2465.35,2474.41,2462.08,2474.02,1821056073
2017-08-11,2465.38,2465.38,2437.75,2438.21,2079314829
2017-08-12,2441.04,2448.09,2437.85,2441.32,1659262568
2017-08-15,2454.96,2468.22,2454.96,2465.84,1586223587
2017-08-16,2468.66,2468.9,2461.61,2464.61,1689633539
2017-08-17,2468.63,2474.93,2463.86,2468.11,1686069913
2017-08-18,2462.95,2465.02,2430.01,2430.01,1929351131
2017-08-19,2427.64,2440.27,2420.69,2425.55,1962081325
2017-08-22,2425.5,2430.58,2417.35,2428.37,1635773789
2017-08-23,2433.75,2454.77,2433.67,2452.51,1588713900
2017-08-24,2444.88,2448.91,2441.42,2444.04,1583454204
2017-08-25,2447.91,2450.39,2436.19,2438.97,1678956575
2017-08-26,2444.72,2453.96,2442.22,2443.05,1500901045
2017-08-29,2447.35,2449.12,2439.03,2444.24,1466541776
2017-08-30,2431.94,2449.19,2428.2,2446.3,1503811225
2017-08-31,2446.06,2460.31,2443.77,2457.59,1552245818
2017-09-01,2462.65,2475.01,2462.65,2471.65,2076949466
2017-09-02,2474.42,2480.38,2473.85,2476.55,1581548754
2017-09-06,2470.35,2471.97,2446.55,2457.85,2114362534
2017-09-07,2463.83,2469.64,2459.2,2465.54,2049759055
2017-09-08,2468.06,2468.62,2460.29,2465.1,2097113822
2017-09-09,2462.25,2467.11,2459.4,2461.43,2003871859
2017-09-12,2474.52,2488.95,2474.52,2488.11,1933077168
2017-09-13,2491.94,2496.77,2490.37,2496.48,1937393633
2017-09-14,2493.89,2498.37,2492.14,2498.37,1897322876
2017-09-15,2494.56,2498.43,2491.35,2495.62,1916765069
2017-09-16,2495.67,2500.23,2493.16,2500.23,3038855557
2017-09-19,2502.51,2508.32,2499.92,2503.87,1922720626
2017-09-20,2506.29,2507.84,2503.19,2506.65,1920071498
2017-09-21,2506.84,2508.85,2496.67,2508.24,2066413790
2017-09-22,2507.16,2507.16,2499.0,2500.6,1811929140
2017-09-23,2497.26,2503.47,2496.54,2502.22,1672336528
2017-09-26,2499.39,2502.54,2488.03,2496.66,2033920239
2017-09-27,2501.04,2503.51,2495.12,2496.84,1822049412
2017-09-28,2503.3,2511.75,2495.91,2507.04,2023404999
2017-09-29,2503.41,2510.81,2502.93,2510.06,1782169892
